"Participants","Date","Departure_hour","Departure_min","Order","Age","Sex","Laterality","Direction","Hour_1","min_1","Knowledge_distance","Distance","Knowledge_time","Time_hour","Time_min","Max_speed","Hour_2","min_2","Inst_Speed_graphic","Inst_Speed_num","Inst_Speed_conf","Av_speed_graphic","Av_speed_num","Av_speed_confidence","Hour_3","min_3","Time_graphic","Time_hour_num","Time_min_num","Time_conf","Over_or_Underestimation","Hour_4","min_4","Dist_graph","Dist_num","Dist_conf","Hour_5","min_5","Speed_of_time","Homogeneity","Sadness","Hapiness","Boredom","Dist_Strat","Time_Strat","Speed_Strat","creusot","X","departure","order","direction","laterality","rep_knw","knowledge_distance","knwYesNo_dist","knw_dist","knowledge_time","knwYesNo_dur","knw_dur","knwYesNo_spd","knw_spd","rep_spd","spd_inst_allo","spd_inst_ego","spd_inst_conf","spd_inst_meta","spd_mean_allo","spd_mean_ego","spd_mean_conf","spd_mean_meta","rep_dur","dur_allo","dur_ego","dur_conf","dur_meta","rep_dist","dist_allo","dist_ego","dist_conf","dist_meta","rep_debrief","pot","homogeneity_pot","sadness","happiness","boredom","dist_strat","dur_strat","spd_strat","participants","age","sex","obj_dur","obj_dist","obj_spd_inst","obj_spd_mean","away_dur","away_dist","away_spd_inst","away_spd_mean","ep_dur","ep_dist","ep_spd","paris_lyon","travel","tot_dur","tot_dist","tot_speed","spd_inst_tot","spd_mean_tot","dur_tot","dist_tot"
108,"24/06/2021",11,0,2,23,"Woman",2,"1",11,27,0,400,1,3,20,300,11,28,88,300,2,82,200,2,11,30,152,0,30,3,3,11,29,2.5,100,2,11,31,3,2,1,3,1,2,2,5,0,"",11,2,"Forward","Left-handed",11.45,"No","No",400,"Yes","Yes",200,NA,300,11.4666666666667,146.666666666667,300,2,NA,136.666666666667,200,2,NA,11.5,84.4444444444444,30,3,3,11.4833333333333,161.290322580645,100,2,NA,11.5166666666667,3,2,1,3,1,2,2,5,108,23,"Woman",29.7666666666666,91.1,291,159.995495495496,0.0666666666660376,0.0166666666660831,0.033333333333978,0.033333333333978,"cst","cst","cst","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,156.444444444444,145.777777777778,55.2125925925927,173.032258064516
109,"24/06/2021",11,0,1,67,"5",1,"1",11,16,NA,NA,1,2,0,200,11,11,NA,NA,3,NA,NA,3,11,12,NA,0,15,3,2,11,14,0.6,NA,3,11,16,3,3,3,3,1,2,2,2,0,"",11,1,"Forward","Right-handed",11.2666666666667,NA,NA,NA,"Yes","Yes",120,NA,200,11.1833333333333,NA,NA,3,NA,NA,NA,3,NA,11.2,NA,15,3,2,11.2333333333333,NA,NA,3,NA,11.2666666666667,3,3,3,3,1,2,2,2,109,67,"5",11.8999999999999,22.84,127,79.9907407407407,0.0666666666660376,1.91846538655227e-12,0.033333333333978,0.033333333333978,"acc","acc","acc","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,NA,NA,NA,41.5277419354839
110,"24/06/2021",11,0,3,22,"Woman",1,"1",11,12,0,450,1,1,57,300,11,15,90,150,2,58,110,2,11,14,37,0,14,4,2,11,13,6,30,3,11,16,3,1,2,3,1,3,2,2,0,"",11,3,"Forward","Right-handed",11.2,"No","No",450,"Yes","Yes",117,NA,300,11.25,150,150,2,NA,96.6666666666667,110,2,NA,11.2333333333333,12.025,14,4,2,11.2166666666667,435.483870967742,30,3,NA,11.2666666666667,3,1,2,3,1,3,2,2,110,22,"Woman",13.8333333333333,20.44,250,107.993333333333,1.91846538655227e-12,0.133333333333994,0.0333333333360031,0.0333333333360031,"acc","acc","acc","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,160,103.111111111111,13.4399074074074,415.277419354839
111,"24/06/2021",11,0,5,23,"Woman",2,"1",11,26,1,390,0,2,15,250,11,28,123,195,2,99,180,2,11,29,56,0,30,3,2,11,27,1.1,60,3,11,30,3,3,2,2,3,2,2,2,0,"",11,5,"Forward","Left-handed",11.4333333333333,"Yes","Yes",390,"No","No",135,NA,250,11.4666666666667,170.833333333333,195,2,NA,137.5,180,2,NA,11.4833333333333,21,30,3,2,11.45,69.1935483870968,60,3,NA,11.5,3,3,2,2,3,2,2,2,111,23,"Woman",28.85,85.85,291,159.995495495496,0.0166666666660831,0.933333333336037,0.033333333333978,0.033333333333978,"cst","cst","cst","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,218.666666666667,176,20.3414814814815,76.1341935483871
112,"24/06/2021",11,0,4,22,"Man",2,"2",12,17,0,400,1,2,0,270,12,19,NA,150,3,106,200,3,12,17,238,1,20,4,2,12,20,4,250,3,12,21,2,3,1,3,2,5,5,5,0,"",11,4,"Backward","Left-handed",12.2833333333333,"No","No",400,"Yes","Yes",120,NA,270,12.3166666666667,NA,150,3,NA,159,200,3,NA,12.2833333333333,79.3333333333333,80,4,2,12.3333333333333,258.064516129032,250,3,NA,12.35,2,3,1,3,2,5,5,5,112,22,"Man",76.7666666666666,324.89,245,228.619546247819,0.0666666666679561,0.0833333333320141,2.02504679691629e-12,2.02504679691629e-12,"cst","cst","cst","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,NA,188.444444444444,86.4512962962965,276.851612903226
113,"24/06/2021",11,0,1,31,"Man",1,"2",12,17,0,350,0,2,0,240,12,18,161,210,3,143,200,3,12,20,207,1,20,3,3,12,20,3.5,260,2,12,22,2,1,1,3,1,3,2,5,0,"",11,1,"Backward","Right-handed",12.2833333333333,"No","No",350,"No","No",120,NA,240,12.3,214.666666666667,210,3,NA,190.666666666667,200,3,NA,12.3333333333333,69,80,3,3,12.3333333333333,197.58064516129,260,2,NA,12.3666666666667,2,1,1,3,1,3,2,5,113,31,"Man",79.9166666666666,324.89,257,228.424295774648,0.0833333333320141,0.0833333333320141,0,0,"cst","cst","cst","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,286.222222222222,254.222222222222,75.1908333333335,242.245161290323
114,"24/06/2021",11,0,1,31,"Man",1,"2",12,17,0,350,0,2,0,240,12,18,161,210,3,143,200,3,12,20,207,1,20,3,3,12,20,3.5,260,2,12,22,2,1,1,3,1,3,2,5,0,"",11,1,"Backward","Right-handed",12.2833333333333,"No","No",350,"No","No",120,NA,240,12.3,214.666666666667,210,3,NA,190.666666666667,200,3,NA,12.3333333333333,69,80,3,3,12.3333333333333,197.58064516129,260,2,NA,12.3666666666667,2,1,1,3,1,3,2,5,114,31,"Man",79.9166666666666,324.89,257,228.424295774648,0.0833333333320141,0.0833333333320141,0,0,"cst","cst","cst","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,286.222222222222,254.222222222222,75.1908333333335,242.245161290323
115,"24/06/2021",11,0,3,32,"Man",1,"2",12,32,0,300,1,2,0,300,12,33,NA,150,2,NA,150,2,12,33,216,1,15,3,2,12,32,3.95,150,2,12,33,3,4,1,3,1,1,5,1,0,"",11,3,"Backward","Right-handed",12.5333333333333,"No","No",300,"Yes","Yes",120,NA,300,12.55,NA,150,2,NA,NA,150,2,NA,12.55,72,75,3,2,12.5333333333333,191.129032258065,150,2,NA,12.55,3,4,1,3,1,1,5,1,115,32,"Man",92.7666666666667,375.01,240,232.037313432836,0.0666666666660376,0.133333333333994,0.0666666666660376,0.0666666666660376,"cst","cst","cst","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,NA,NA,78.4600000000002,273.390967741935
116,"24/06/2021",11,0,4,30,"Man",1,"1",12,31,0,200,0,2,15,350,12,32,116,300,3,114,300,3,12,31,180,1,0,2,2,12,33,3.2,300,2,12,33,3,1,1,4,1,1,1,1,0,"",11,4,"Forward","Right-handed",12.5166666666667,"No","No",200,"No","No",135,NA,350,12.5333333333333,225.555555555556,300,3,NA,221.666666666667,300,3,NA,12.5166666666667,67.5,60,2,2,12.55,103.225806451613,300,2,NA,12.55,3,1,1,4,1,1,1,1,116,30,"Man",90.6833333333333,379.55,261,231.902255639098,0.149999999998052,0.0666666666660376,0.133333333333994,0.133333333333994,"cst","cst","cst","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,206.222222222222,202.666666666667,65.3833333333335,221.481290322581
117,"24/06/2021",11,0,2,NA,NA,NA,"1",12,16,0,400,1,2,0,300,12,18,116,200,1,101,190,1,12,20,203,1,10,2,2,12,19,3.5,220,2,12,22,3,3,3,1,1,2,2,2,0,"",11,2,"Forward",NA,12.2666666666667,"No","No",400,"Yes","Yes",120,NA,300,12.3,193.333333333333,200,1,NA,168.333333333333,190,1,NA,12.3333333333333,67.6666666666667,70,2,2,12.3166666666667,225.806451612903,220,2,NA,12.3666666666667,3,3,3,1,1,2,2,2,117,NA,NA,79.9166666666666,320.78,257,228.424295774648,0.0833333333320141,2.02504679691629e-12,0,0,"cst","cst","cst","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,206.222222222222,179.555555555556,73.7378703703706,242.245161290323
118,"24/06/2021",11,0,5,24,"Woman",1,"1",12,29,0,300,1,1,56,300,12,31,NA,270,3,NA,270,2,12,31,218,1,15,3,3,12,30,3.8,200,2,12,32,2,2,1,3,2,1,1,5,0,"",11,5,"Forward","Right-handed",12.4833333333333,"No","No",300,"Yes","Yes",116,NA,300,12.5166666666667,NA,270,3,NA,NA,270,2,NA,12.5166666666667,70.2444444444444,75,3,3,12.5,183.870967741935,200,2,NA,12.5333333333333,2,2,1,3,2,1,1,5,118,24,"Woman",90.6833333333333,367.26,260,231.519756838906,0.149999999998052,0.0666666666660376,0.149999999998052,0.149999999998052,"cst","cst","cst","LP","./6611_2021-06-24_full_journey.csv",130.766666666667,429.12,320,NA,NA,79.1864814814817,263.009032258064
119,"24/06/2021",16,4,6,49,"Man",1,"1",16,8,0,250,0,2,4,600,16,10,NA,30,2,NA,250,2,16,8,28,0,9,2,1,16,9,-0.6,10,2,16,10,4,NA,2,3,1,3,2,2,0,"",16.0666666666667,6,"Forward","Right-handed",16.1333333333333,"No","No",250,"No","No",124,NA,600,16.1666666666667,NA,30,2,NA,NA,250,2,NA,16.1333333333333,9.64444444444444,9,2,1,16.15,-24.1935483870968,10,2,NA,16.1666666666667,4,NA,2,3,1,3,2,2,119,49,"Man",3.98333333333348,4.87,77,51.6140350877193,0.0999999999979906,0.0666666666660376,0.033333333331953,0.033333333331953,"acc","acc","acc","LP","./6624_2021-06-24_full_journey.csv",130.766666666667,429.12,320,NA,NA,10.1707407407408,-41.5277419354839
120,"24/06/2021",16,4,2,NA,"Man",1,"1",16,17,0,500,1,2,4,350,16,19,157,300,4,NA,250,3,16,23,27,0,20,3,2,16,22,0.95,80,3,16,25,4,3,1,4,1,5,2,5,0,"",16.0666666666667,2,"Forward","Right-handed",16.2833333333333,"No","No",500,"Yes","Yes",124,NA,350,16.3166666666667,305.277777777778,300,4,NA,NA,250,3,NA,16.3833333333333,9.3,20,3,2,16.3666666666667,76.6129032258064,80,3,NA,16.4166666666667,4,3,1,4,1,5,2,5,120,NA,"Man",19.0833333333334,45.11,280,119.285714285714,1.91846538655227e-12,0.0833333333359576,0.0999999999979906,0.0999999999979906,"cst","cst","cst","LP","./6624_2021-06-24_full_journey.csv",130.766666666667,429.12,320,279.111111111111,NA,9.80750000000002,65.7522580645161
121,"24/06/2021",16,4,1,29,"Woman",1,"2",16,57,0,500,1,2,4,320,16,57,148,300,3,134,300,3,16,59,143,0,45,3,3,17,0,2,150,2,17,0,3,3,1,2,1,3,3,5,0,"",16.0666666666667,1,"Backward","Right-handed",16.95,"No","No",500,"Yes","Yes",124,NA,320,16.95,263.111111111111,300,3,NA,238.222222222222,300,3,NA,16.9833333333333,49.2555555555556,45,3,3,17,161.290322580645,150,2,NA,17,3,3,1,2,1,3,3,5,121,29,"Woman",55.0833333333335,176.31,275,171.784722222222,2.1316282072803e-12,0.100000000002041,0.0333333333360031,0.0333333333360031,"cst","cst","cst","LP","./6624_2021-06-24_full_journey.csv",130.766666666667,429.12,320,263.111111111111,238.222222222222,51.9434259259261,138.425806451613
122,"24/06/2021",16,4,4,53,"Woman",2,"2",17,4,0,300,1,2,10,300,17,6,172,300,2,117,200,2,17,5,91,0,30,2,2,17,7,2.05,100,2,17,3,4,1,1,3,1,2,2,2,0,"",16.0666666666667,4,"Backward","Left-handed",17.0666666666667,"No","No",300,"Yes","Yes",130,NA,300,17.1,286.666666666667,300,2,NA,195,200,2,NA,17.0833333333333,32.8611111111111,30,2,2,17.1166666666667,99.1935483870968,100,2,NA,17.05,4,1,1,3,1,2,2,2,122,53,"Woman",61.0833333333333,208.61,265,179.995815899582,1.91846538655227e-12,0.333333333331893,0.183333333335867,0.183333333335867,"cst","cst","cst","LP","./6624_2021-06-24_full_journey.csv",130.766666666667,429.12,320,305.777777777778,208,33.0549074074075,141.886451612903
123,"24/06/2021",16,4,6,61,"Woman",1,"1",17,12,0,500,1,2,0,300,17,14,NA,300,3,94,NA,1,17,13,162,1,0,1,2,17,14,3.4,150,2,17,14,2,3,2,2,1,5,2,5,0,"",16.0666666666667,6,"Forward","Right-handed",17.2,"No","No",500,"Yes","Yes",120,NA,300,17.2333333333333,NA,300,3,NA,156.666666666667,NA,1,NA,17.2166666666667,54,60,1,2,17.2333333333333,274.193548387097,150,2,NA,17.2333333333333,2,3,2,2,1,5,2,5,123,61,"Woman",68.8833333333335,240.69,288,187.735922330097,0.20000000000195,2.1316282072803e-12,2.1316282072803e-12,2.1316282072803e-12,"cst","cst","cst","LP","./6624_2021-06-24_full_journey.csv",130.766666666667,429.12,320,NA,167.111111111111,58.8450000000001,235.323870967742
124,"24/06/2021",16,4,5,43,"Woman",1,"1",17,19,0,500,1,2,5,310,17,20,141,310,3,128,290,3,17,22,316,1,30,2,2,17,20,4.6,400,3,17,22,3,1,1,3,1,2,2,2,0,"",16.0666666666667,5,"Forward","Right-handed",17.3166666666667,"No","No",500,"Yes","Yes",125,NA,310,17.3333333333333,242.833333333333,310,3,NA,220.444444444444,290,3,NA,17.3666666666667,109.722222222222,90,2,2,17.3333333333333,370.967741935484,400,3,NA,17.3666666666667,3,1,1,3,1,2,2,2,124,43,"Woman",78.0833333333334,268.63,285,193.765027322404,1.91846538655227e-12,0.18333333333203,0.18333333333203,0.18333333333203,"cst","cst","cst","LP","./6624_2021-06-24_full_journey.csv",130.766666666667,429.12,320,250.666666666667,227.555555555556,114.784074074074,318.37935483871
125,"24/06/2021",16,4,3,64,"Man",1,"1",17,42,0,350,0,2,3,200,17,45,88,100,3,118,150,2,17,43,320,1,40,3,3,17,43,5.3,250,2,17,46,3,2,1,3,1,5,4,2,0,"",16.0666666666667,3,"Forward","Right-handed",17.7,"No","No",350,"No","No",123,NA,200,17.75,97.7777777777778,100,3,NA,131.111111111111,150,2,NA,17.7166666666667,109.333333333333,100,3,3,17.7166666666667,299.193548387097,250,2,NA,17.7666666666667,3,2,1,3,1,5,4,2,125,64,"Man",99.0166666666669,379.49,225,211.958152958153,0.066666666663906,0.066666666663906,0.0666666666660376,0.0666666666660376,"dec","dec","dec","LP","./6624_2021-06-24_full_journey.csv",130.766666666667,429.12,320,156.444444444444,209.777777777778,116.237037037037,366.828387096774
126,"24/06/2021",16,4,5,58,"Man",1,"2",17,51,0,410,0,2,10,300,17,53,63,150,2,115,220,2,17,54,329,1,50,3,2,17,52,5.5,320,3,17,55,2,3,1,NA,1,NA,NA,NA,0,"",16.0666666666667,5,"Backward","Right-handed",17.85,"No","No",410,"No","No",130,NA,300,17.8833333333333,105,150,2,NA,191.666666666667,220,2,NA,17.9,118.805555555556,110,3,2,17.8666666666667,363.709677419355,320,3,NA,17.9166666666667,2,3,1,NA,1,NA,NA,NA,126,58,"Man",110.066666666667,409.19,140,209.666666666667,0.0166666666680015,0.0666666666679561,0.150000000001995,0.150000000001995,"dec","dec","dec","LP","./6624_2021-06-24_full_journey.csv",130.766666666667,429.12,320,112,204.444444444444,119.506203703704,380.670967741935
127,"30/06/2021",11,0,3,52,"Woman",1,"1",11,13,0,600,0,7,30,200,11,17,268,200,2,92,200,1,11,16,23,0,20,1,1,11,15,1.1,20,2,11,18,4,1,4,1,4,1,1,1,0,"",11,3,"Forward","Right-handed",11.2166666666667,"No","No",600,"No","No",450,NA,200,11.2833333333333,297.777777777778,200,2,NA,102.222222222222,200,1,NA,11.2666666666667,28.75,20,1,1,11.25,106.451612903226,20,2,NA,11.3,4,1,4,1,4,1,1,1,127,52,"Woman",14.1833333333334,23.84,265,120.961832061069,0.0333333333340846,0,0.033333333333978,0.033333333333978,"acc","acc","acc","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,476.444444444444,163.555555555556,8.35453703703706,76.1341935483871
128,"30/06/2021",11,0,1,31,"Man",1,"1",11,27,0,450,1,1,56,350,11,28,117,280,3,91,230,2,11,29,89,0,30,3,1,11,30,2.1,100,2,11,31,4,3,1,3,1,1,1,5,0,"",11,1,"Forward","Right-handed",11.45,"No","No",450,"Yes","Yes",116,NA,350,11.4666666666667,227.5,280,3,NA,176.944444444444,230,2,NA,11.4833333333333,28.6777777777778,30,3,1,11.5,152.41935483871,100,2,NA,11.5166666666667,4,3,1,3,1,1,1,5,128,31,"Man",27.6833333333333,91.06,295,168.084656084656,0.4666666666661,0.33333333333605,0.150000000001995,0.150000000001995,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,208,161.777777777778,32.328425925926,145.347096774194
129,"30/06/2021",11,0,2,NA,"Woman",1,"1",11,38,0,440,1,2,10,360,11,39,167,360,2,115,200,2,11,42,128,0,44,4,2,11,41,2.2,180,3,11,45,3,1,1,2,1,2,4,5,0,"",11,2,"Forward","Right-handed",11.6333333333333,"No","No",440,"Yes","Yes",130,NA,360,11.65,334,360,2,NA,230,200,2,NA,11.7,46.2222222222222,44,4,2,11.6833333333333,156.129032258065,180,3,NA,11.75,3,1,1,2,1,2,4,5,129,NA,"Woman",40.4,145.2,260,193.703703703704,0.18333333333608,0.133333333336019,0.0166666666680015,0.0166666666680015,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,296.888888888889,204.444444444444,46.4948148148149,152.268387096774
130,"30/06/2021",11,0,4,27,"Man",1,"1",11,15,0,450,1,2,0,300,11,18,120,200,3,145,250,3,11,17,44,0,15,3,2,11,19,0.9,50,3,11,19,4,1,1,4,1,2,2,5,0,"",11,4,"Forward","Right-handed",11.25,"No","No",450,"Yes","Yes",120,NA,300,11.3,200,200,3,NA,241.666666666667,250,3,NA,11.2833333333333,14.6666666666667,15,3,2,11.3166666666667,65.3225806451613,50,3,NA,11.3166666666667,4,1,1,4,1,2,2,5,130,27,"Man",15.25,39.21,268,123.165413533835,0.033333333333978,0.399999999999956,0,0,"acc","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,213.333333333333,257.777777777778,15.9825925925926,62.2916129032258
131,"30/06/2021",11,0,6,38,"Man",1,"2",11,26,0,200,0,1,0,250,11,30,170,250,3,119,160,3,11,27,142,0,20,3,3,11,28,2.9,67,3,11,31,4,2,1,3,1,3,3,3,0,"",11,6,"Backward","Right-handed",11.4333333333333,"No","No",200,"No","No",60,NA,250,11.5,236.111111111111,250,3,NA,165.277777777778,160,3,NA,11.45,23.6666666666667,20,3,3,11.4666666666667,93.5483870967742,67,3,NA,11.5166666666667,4,2,1,3,1,3,3,3,131,38,"Man",25.3333333333333,83.6,298,170.766839378238,0.116666666664074,0.150000000001995,0.33333333333605,0.33333333333605,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,302.222222222222,211.555555555556,51.5801851851853,200.717419354839
132,"30/06/2021",11,0,3,37,"Man",1,"2",11,42,1,450,1,1,57,300,11,44,136,250,2,130,220,2,11,43,181,0,50,2,2,11,42,2.8,200,2,11,45,2,2,1,3,2,5,5,5,0,"",11,3,"Backward","Right-handed",11.7,"Yes","Yes",450,"Yes","Yes",117,NA,300,11.7333333333333,226.666666666667,250,2,NA,216.666666666667,220,2,NA,11.7166666666667,58.825,50,2,2,11.7,203.225806451613,200,2,NA,11.75,2,2,1,3,2,5,5,5,132,37,"Man",41.9333333333333,150.24,285,199.896551724138,0.716666666665979,0.18333333333608,0.283333333333964,0.283333333333964,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,241.777777777778,231.111111111111,65.7465740740742,193.796129032258
133,"21/07/2021",9,57,3,21,"Woman",1,"2",10,4,0,700,0,1,10,350,10,15,97,317,3,NA,260,2,10,11,19,0,15,4,2,10,7,0.7,50,2,10,22,3,2,1,3,1,5,2,2,0,"",9.95,3,"Backward","Right-handed",10.0666666666667,"No","No",700,"No","No",70,NA,350,10.25,188.611111111111,317,3,NA,NA,260,2,NA,10.1833333333333,3.69444444444444,15,4,2,10.1166666666667,79.0322580645161,50,2,NA,10.3666666666667,3,2,1,3,1,5,2,2,133,21,"Woman",13.7999999999999,15.28,255,134.187050359712,0.0166666666659765,0.033333333333978,0.0666666666660376,0.0666666666660376,"acc","acc","cst","LP","./6609_2021-07-21_full_journey.csv",130.766666666667,429.12,320,172.444444444444,NA,6.90157407407409,48.4490322580645
134,"30/06/2021",11,0,2,49,"Man",1,"2",11,50,0,400,0,2,10,300,11,51,132,250,2,102,200,2,11,53,178,1,0,1,1,11,52,3,200,2,11,53,3,3,1,1,1,NA,NA,5,0,"",11,2,"Backward","Right-handed",11.8333333333333,"No","No",400,"No","No",130,NA,300,11.85,220,250,2,NA,170,200,2,NA,11.8833333333333,64.2777777777778,60,1,1,11.8666666666667,193.548387096774,200,2,NA,11.8833333333333,3,3,1,1,1,NA,NA,5,134,49,"Man",51.2666666666667,195.08,265,208.304794520548,0.0500000000019796,0.233333333331984,0.53333333333395,0.53333333333395,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,234.666666666667,181.333333333333,64.656851851852,207.638709677419
135,"30/06/2021",11,0,1,23,"Woman",1,"2",12,3,0,300,1,1,59,220,12,7,154,210,2,157,210,2,12,10,210,1,10,3,2,12,12,3.5,180,2,11,13,3,3,1,3,2,1,4,2,0,"",11,1,"Backward","Right-handed",12.05,"No","No",300,"Yes","Yes",119,NA,220,12.1166666666667,188.222222222222,210,2,NA,191.888888888889,210,2,NA,12.1666666666667,69.4166666666667,70,3,2,12.2,169.354838709677,180,2,NA,11.2166666666667,3,3,1,3,2,1,4,2,135,23,"Woman",68.2166666666666,280.25,253,215.799450549451,2.02504679691629e-12,0,0.333333333332,0.333333333332,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,273.777777777778,279.111111111111,76.2805555555558,242.245161290323
136,"30/06/2021",11,0,5,39,"Man",1,"1",12,18,0,500,1,2,0,NA,12,19,149,NA,2,125,250,2,12,19,272,1,30,3,3,12,18,5.2,NA,2,12,20,2,3,3,2,3,1,2,2,0,"",11,5,"Forward","Right-handed",12.3,"No","No",500,"Yes","Yes",120,NA,NA,12.3166666666667,NA,NA,2,NA,NA,250,2,NA,12.3166666666667,90.6666666666667,90,3,3,12.3,419.354838709677,NA,2,NA,12.3333333333333,2,3,3,2,3,1,2,2,136,39,"Man",77.25,305.1,210,223.962222222222,0.0333333333320596,0.100000000001934,0.0333333333320596,0.0333333333320596,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,264.888888888889,222.222222222222,98.8014814814817,359.907096774194
137,"30/06/2021",11,0,4,19,"Man",1,"2",12,2,0,170,0,2,30,200,12,3,131,170,2,118,150,2,12,3,157,1,1,2,2,12,4,3.15,130,2,12,6,3,2,1,3,2,2,4,2,0,"",11,4,"Backward","Right-handed",12.0333333333333,"No","No",170,"No","No",150,NA,200,12.05,145.555555555556,170,2,NA,131.111111111111,150,2,NA,12.05,65.4166666666667,61,2,2,12.0666666666667,86.3709677419355,130,2,NA,12.1,3,2,1,3,2,2,4,2,137,19,"Man",61.0166666666667,246.17,230,214.616279069767,0.199999999998006,0.399999999998037,0.199999999998006,0.199999999998006,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,232.888888888889,209.777777777778,57.0287962962964,218.02064516129
138,"30/06/2021",11,0,6,52,"Man",1,"2",12,10,1,450,1,1,56,250,12,13,180,250,3,149,225,3,12,11,203,1,5,4,2,12,12,4,290,3,12,14,2,1,2,3,3,3,4,5,0,"",11,6,"Backward","Right-handed",12.1666666666667,"Yes","Yes",450,"Yes","Yes",116,NA,250,12.2166666666667,250,250,3,NA,206.944444444444,225,3,NA,12.1833333333333,65.4111111111111,65,4,2,12.2,290.322580645161,290,3,NA,12.2333333333333,2,1,2,3,3,3,4,5,138,52,"Man",69.1833333333333,280.25,255,222.737745098039,0.0333333333320596,0,0.0999999999979906,0.0999999999979906,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,320,264.888888888889,73.7378703703706,276.851612903226
139,"30/06/2021",11,0,4,47,"Woman",1,"1",11,55,0,1000,1,5,30,300,11,58,NA,100,3,NA,250,3,11,56,303,4,30,3,2,11,59,3.3,250,3,12,0,3,1,3,3,1,2,5,3,0,"",11,4,"Forward","Right-handed",11.9166666666667,"No","No",1000,"Yes","Yes",330,NA,300,11.9666666666667,NA,100,3,NA,NA,250,3,NA,11.9333333333333,277.75,270,3,2,11.9833333333333,532.258064516129,250,3,NA,12,3,1,3,3,1,2,5,3,139,47,"Woman",54.3333333333333,224.59,224,214.484756097561,0.116666666668017,0.516666666667973,0.166666666666053,0.166666666666053,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,NA,NA,110.061944444445,228.402580645161
140,"30/06/2021",11,0,6,35,"Woman",1,"2",12,36,0,500,1,2,0,300,12,38,136,200,2,146,250,2,12,37,323,1,40,4,1,12,37,4.7,450,3,12,38,2,3,1,2,3,5,5,1,0,"",11,6,"Backward","Right-handed",12.6,"No","No",500,"Yes","Yes",120,NA,300,12.6333333333333,226.666666666667,200,2,NA,243.333333333333,250,2,NA,12.6166666666667,107.666666666667,100,4,1,12.6166666666667,379.032258064516,450,3,NA,12.6333333333333,2,3,1,2,3,5,5,1,140,35,"Woman",95.0999999999999,383.02,291,228.789473684211,0.116666666668017,0.116666666668017,0.200000000002056,0.200000000002056,"cst","cst","cst","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,241.777777777778,259.555555555556,117.32675925926,325.30064516129
141,"30/06/2021",11,0,1,21,"Man",2,"2",12,14,0,500,1,1,57,280,12,46,74,100,2,135,250,3,12,48,334,1,47,3,2,12,49,5.8,470,2,12,49,3,2,1,3,3,2,4,3,0,"",11,1,"Backward","Left-handed",12.2333333333333,"No","No",500,"Yes","Yes",117,NA,280,12.7666666666667,115.111111111111,100,2,NA,210,250,3,NA,12.8,108.55,107,3,2,12.8166666666667,467.741935483871,470,2,NA,12.8166666666667,3,2,1,3,3,2,4,3,141,21,"Man",106.25,422.37,80,223.955521472393,0.0333333333360031,0.133333333333994,1.91846538655227e-12,1.91846538655227e-12,"dec","dec","dec","LP","./6611_2021-06-30_full_journey.csv",130.766666666667,429.12,320,131.555555555556,240,121.322407407408,401.434838709677
